imageUrl,ProviderLogo,brand,model,phoneDescription,phoneDescription2,packageDetail,packageName,price,Url
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/00/f1/f1/5e/5ef1f1004c29f2969ec430a0/HUAWEI-B535-932_1.png,/img/logos/vodacom.png,Huawei,B535-932,White,-, Min   SMS ,2GB Data Price plan Top up @ 119,R119.00pm x36 months,https://mobilestore.co.za/deal-details?Deal=DEAL1298435&Name=Huawei B535-932-2GB Data Price plan Top up @ 119
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/00/f1/f1/5e/5ef1f1004c29f2969ec430a0/HUAWEI-B535-932_1.png,/img/logos/vodacom.png,Huawei,B535-932,White,-, Min   SMS ,2GB Data Price plan Top up @ 119,R119.00pm x36 months,https://mobilestore.co.za/deal-details?Deal=DEAL1298349&Name=Huawei B535-932-2GB Data Price plan Top up @ 119
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/00/f1/f1/5e/5ef1f1004c29f2969ec430a0/HUAWEI-B535-932_1.png,/img/logos/vodacom.png,Huawei,B535-932,White,-, Min   SMS ,2GB Data Price plan Top up @ 119,R119.00pm x36 months,https://mobilestore.co.za/deal-details?Deal=DEAL1298306&Name=Huawei B535-932-2GB Data Price plan Top up @ 119
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/87/72/54/60/605472874c5fdb7a75b3aafd/NOKIA-1.3-MM_full.png,/img/logos/vodacom.png,NOKIA,1.3,Cyan/ Charcoal/ Sand,16GB, 0Min 0  0SMS ,uChoose Flexi 125,R125.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297865&Name=NOKIA 1.3-uChoose Flexi 125
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/08/f6/f1/5e/5ef1f608698fba3c08777e4d/Huawei_Y5-Lite_preview_1.png,/img/logos/vodacom.png,Huawei,"Y5,Lite",Black/ Blue,16GB, 0Min 0  0SMS ,uChoose Flexi 125,R125.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297833&Name=Huawei Y5 Lite-uChoose Flexi 125
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/87/72/54/60/605472874c5fdb7a75b3aafd/NOKIA-1.3-MM_full.png,/img/logos/vodacom.png,NOKIA,1.3,Cyan/ Charcoal/ Sand,16GB, 0Min 0  0SMS ,uChoose Flexi 125,R125.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297697&Name=NOKIA 1.3-uChoose Flexi 125
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/08/f6/f1/5e/5ef1f608698fba3c08777e4d/Huawei_Y5-Lite_preview_1.png,/img/logos/vodacom.png,Huawei,"Y5,Lite",Black/ Blue,16GB, 0Min 0  0SMS ,uChoose Flexi 125,R125.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297665&Name=Huawei Y5 Lite-uChoose Flexi 125
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/87/72/54/60/605472874c5fdb7a75b3aafd/NOKIA-1.3-MM_full.png,/img/logos/vodacom.png,NOKIA,1.3,Cyan/ Charcoal/ Sand,16GB, 0Min 0  0SMS ,uChoose Flexi 125,R125.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297613&Name=NOKIA 1.3-uChoose Flexi 125
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/08/f6/f1/5e/5ef1f608698fba3c08777e4d/Huawei_Y5-Lite_preview_1.png,/img/logos/vodacom.png,Huawei,"Y5,Lite",Black/ Blue,16GB, 0Min 0  0SMS ,uChoose Flexi 125,R125.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297581&Name=Huawei Y5 Lite-uChoose Flexi 125
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/08/f6/f1/5e/5ef1f608698fba3c08777e4d/Huawei_Y5-Lite_preview_1.png,/img/logos/vodacom.png,Huawei,"Y5,Lite",Black/ Blue,16GB, 0Min 0  0SMS ,uChoose Flexi 125,R129.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1301719&Name=Huawei Y5 Lite-uChoose Flexi 125
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/08/f6/f1/5e/5ef1f608698fba3c08777e4d/Huawei_Y5-Lite_preview_1.png,/img/logos/vodacom.png,Huawei,"Y5,Lite",Black/ Blue,16GB, 0Min 0  0SMS ,uChoose Flexi 125,R129.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1299199&Name=Huawei Y5 Lite-uChoose Flexi 125
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/a4/33/89/5f/5f8933a43e9f62ef9d81cee1/E40_full.png,/img/logos/vodacom.png,HISENSE,E40,Charcoal / Apple green,32GB, 0Min 0  0SMS ,uChoose Flexi 125,R149.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1301482&Name=HISENSE E40-uChoose Flexi 125
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/a4/33/89/5f/5f8933a43e9f62ef9d81cee1/E40_full.png,/img/logos/vodacom.png,HISENSE,E40,Charcoal / Apple green,32GB, 0Min 0  0SMS ,uChoose Flexi 125,R149.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1298962&Name=HISENSE E40-uChoose Flexi 125
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/00/f1/f1/5e/5ef1f1004c29f2969ec430a0/HUAWEI-B535-932_1.png,/img/logos/vodacom.png,Huawei,B535-932,White,-, Min   SMS ,3GB Data Price plan Top up @ 149,R149.00pm x36 months,https://mobilestore.co.za/deal-details?Deal=DEAL1298436&Name=Huawei B535-932-3GB Data Price plan Top up @ 149
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/00/f1/f1/5e/5ef1f1004c29f2969ec430a0/HUAWEI-B535-932_1.png,/img/logos/vodacom.png,Huawei,B535-932,White,-, Min   SMS ,3GB Data Price plan Top up @ 149,R149.00pm x36 months,https://mobilestore.co.za/deal-details?Deal=DEAL1298350&Name=Huawei B535-932-3GB Data Price plan Top up @ 149
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/00/f1/f1/5e/5ef1f1004c29f2969ec430a0/HUAWEI-B535-932_1.png,/img/logos/vodacom.png,Huawei,B535-932,White,-, Min   SMS ,3GB Data Price plan Top up @ 149,R149.00pm x36 months,https://mobilestore.co.za/deal-details?Deal=DEAL1298307&Name=Huawei B535-932-3GB Data Price plan Top up @ 149
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/00/f1/f1/5e/5ef1f1004c29f2969ec430a0/HUAWEI-B535-932_1.png,/img/logos/vodacom.png,Huawei,B535-932,White,-, Min   SMS ,5GB Data Price plan Top up @ 169,R169.00pm x36 months,https://mobilestore.co.za/deal-details?Deal=DEAL1298437&Name=Huawei B535-932-5GB Data Price plan Top up @ 169
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/00/f1/f1/5e/5ef1f1004c29f2969ec430a0/HUAWEI-B535-932_1.png,/img/logos/vodacom.png,Huawei,B535-932,White,-, Min   SMS ,5GB Data Price plan Top up @ 169,R169.00pm x36 months,https://mobilestore.co.za/deal-details?Deal=DEAL1298351&Name=Huawei B535-932-5GB Data Price plan Top up @ 169
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/00/f1/f1/5e/5ef1f1004c29f2969ec430a0/HUAWEI-B535-932_1.png,/img/logos/vodacom.png,Huawei,B535-932,White,-, Min   SMS ,5GB Data Price plan Top up @ 169,R169.00pm x36 months,https://mobilestore.co.za/deal-details?Deal=DEAL1298308&Name=Huawei B535-932-5GB Data Price plan Top up @ 169
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/08/f6/f1/5e/5ef1f608698fba3c08777e4d/Huawei_Y5-Lite_preview_1.png,/img/logos/vodacom.png,Huawei,"Y5,Lite",Black/ Blue,16GB, Min   SMS ,Red 500MB 50min TopUp,R179.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1301724&Name=Huawei Y5 Lite-Red 500MB 50min TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/08/f6/f1/5e/5ef1f608698fba3c08777e4d/Huawei_Y5-Lite_preview_1.png,/img/logos/vodacom.png,Huawei,"Y5,Lite",Black/ Blue,16GB, Min   SMS ,Red 500MB 50min TopUp,R179.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297834&Name=Huawei Y5 Lite-Red 500MB 50min TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/75/6b/54/60/60546b75921be4db70965273/Samsung-Galaxy-A12_full.png,/img/logos/vodacom.png,Samsung,"Galaxy,A12",Black/ White/ Red./ Blue,64GB, Min   SMS ,Red 500MB 50min TopUp,R189.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297871&Name=Samsung Galaxy A12-Red 500MB 50min TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 1GB  0SMS ,Mobile Data 1GB TopUp,R75.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297041&Name=Huawei E5576-Mobile Data 1GB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 1GB  0SMS ,Mobile Data 1GB TopUp,R75.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297004&Name=Huawei E5576-Mobile Data 1GB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 1GB  0SMS ,Mobile Data 1GB TopUp,R75.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1296967&Name=Huawei E5576-Mobile Data 1GB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 5GB  0SMS ,SmartBroadband 5GB Wireless TopUp,R80.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297048&Name=Huawei E5576-SmartBroadband 5GB Wireless TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 5GB  0SMS ,SmartBroadband 5GB Wireless TopUp,R80.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297011&Name=Huawei E5576-SmartBroadband 5GB Wireless TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 5GB  0SMS ,SmartBroadband 5GB Wireless TopUp,R80.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1296974&Name=Huawei E5576-SmartBroadband 5GB Wireless TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 2GB  0SMS ,Mobile Data 2GB TopUp,R95.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297042&Name=Huawei E5576-Mobile Data 2GB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 2GB  0SMS ,Mobile Data 2GB TopUp,R95.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297005&Name=Huawei E5576-Mobile Data 2GB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 2GB  0SMS ,Mobile Data 2GB TopUp,R95.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1296968&Name=Huawei E5576-Mobile Data 2GB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 10GB  0SMS ,SmartBroadband 10GB Wireless TopUp,R135.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297046&Name=Huawei E5576-SmartBroadband 10GB Wireless TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 4GB  0SMS ,Mobile Data 4GB TopUp,R135.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297043&Name=Huawei E5576-Mobile Data 4GB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 10GB  0SMS ,SmartBroadband 10GB Wireless TopUp,R135.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297009&Name=Huawei E5576-SmartBroadband 10GB Wireless TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 4GB  0SMS ,Mobile Data 4GB TopUp,R135.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297006&Name=Huawei E5576-Mobile Data 4GB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 10GB  0SMS ,SmartBroadband 10GB Wireless TopUp,R135.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1296972&Name=Huawei E5576-SmartBroadband 10GB Wireless TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 4GB  0SMS ,Mobile Data 4GB TopUp,R135.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1296969&Name=Huawei E5576-Mobile Data 4GB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 6GB  0SMS ,Mobile Data 6GB TopUp,R165.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297044&Name=Huawei E5576-Mobile Data 6GB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 6GB  0SMS ,Mobile Data 6GB TopUp,R165.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297007&Name=Huawei E5576-Mobile Data 6GB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/0d/f2/f1/5e/5ef1f20ded6712d5f32ebda7/Hauwei-e5576_flat_1.png,/img/logos/telkom.png,Huawei,E5576,White,-, 0Min 6GB  0SMS ,Mobile Data 6GB TopUp,R165.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1296970&Name=Huawei E5576-Mobile Data 6GB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/f1/6c/54/60/60546cf1921be4db70965289/Samsung-Galaxy-A02s_full.png,/img/logos/telkom.png,Samsung,"Galaxy,A02,Core",Black/ Blue/ Red/ Gold,32GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp @ 175,R175.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297309&Name=Samsung Galaxy A02 Core-FreeMe 800MB TopUp @ 175
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/74/e1/aa/5e/5eaae1747b8dcfad513530d1/hisense-E30-infinity-full.png,/img/logos/telkom.png,Hisense,"Infinity,E30,Lite",Black / Nebula Blue,32GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp @ 175,R175.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297281&Name=Hisense Infinity E30 Lite-FreeMe 800MB TopUp @ 175
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/f1/6c/54/60/60546cf1921be4db70965289/Samsung-Galaxy-A02s_full.png,/img/logos/telkom.png,Samsung,"Galaxy,A02,Core",Black/ Blue/ Red/ Gold,32GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp @ 175,R175.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297257&Name=Samsung Galaxy A02 Core-FreeMe 800MB TopUp @ 175
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/74/e1/aa/5e/5eaae1747b8dcfad513530d1/hisense-E30-infinity-full.png,/img/logos/telkom.png,Hisense,"Infinity,E30,Lite",Black / Nebula Blue,32GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp @ 175,R175.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297229&Name=Hisense Infinity E30 Lite-FreeMe 800MB TopUp @ 175
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/f1/6c/54/60/60546cf1921be4db70965289/Samsung-Galaxy-A02s_full.png,/img/logos/telkom.png,Samsung,"Galaxy,A02,Core",Black/ Blue/ Red/ Gold,32GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp @ 175,R175.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297099&Name=Samsung Galaxy A02 Core-FreeMe 800MB TopUp @ 175
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/74/e1/aa/5e/5eaae1747b8dcfad513530d1/hisense-E30-infinity-full.png,/img/logos/telkom.png,Hisense,"Infinity,E30,Lite",Black / Nebula Blue,32GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp @ 175,R175.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297071&Name=Hisense Infinity E30 Lite-FreeMe 800MB TopUp @ 175
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/f1/6c/54/60/60546cf1921be4db70965289/Samsung-Galaxy-A02s_full.png,/img/logos/telkom.png,Samsung,"Galaxy,A02s",Black/ White/ Red/ Blue,32GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp @ R185,R185.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297313&Name=Samsung Galaxy A02s-FreeMe 800MB TopUp @ R185
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/other/3e/2a/89/5f/5f892a3ec928d92bbdb0ccb2/Samsung-A01-Full02,/img/logos/telkom.png,Samsung,"Galaxy,A01",Black/ Blue/ Red,16GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp @ R185,R185.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297305&Name=Samsung Galaxy A01-FreeMe 800MB TopUp @ R185
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/f1/6c/54/60/60546cf1921be4db70965289/Samsung-Galaxy-A02s_full.png,/img/logos/telkom.png,Samsung,"Galaxy,A02s",Black/ White/ Red/ Blue,32GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp @ R185,R185.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297261&Name=Samsung Galaxy A02s-FreeMe 800MB TopUp @ R185
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/other/3e/2a/89/5f/5f892a3ec928d92bbdb0ccb2/Samsung-A01-Full02,/img/logos/telkom.png,Samsung,"Galaxy,A01",Black/ Blue/ Red,16GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp @ R185,R185.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297253&Name=Samsung Galaxy A01-FreeMe 800MB TopUp @ R185
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/f1/6c/54/60/60546cf1921be4db70965289/Samsung-Galaxy-A02s_full.png,/img/logos/telkom.png,Samsung,"Galaxy,A02s",Black/ White/ Red/ Blue,32GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp @ R185,R185.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297103&Name=Samsung Galaxy A02s-FreeMe 800MB TopUp @ R185
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/other/3e/2a/89/5f/5f892a3ec928d92bbdb0ccb2/Samsung-A01-Full02,/img/logos/telkom.png,Samsung,"Galaxy,A01",Black/ Blue/ Red,16GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp @ R185,R185.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297095&Name=Samsung Galaxy A01-FreeMe 800MB TopUp @ R185
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/f0/e7/1f/5f/5f1fe7f07bed86c134d445c2/Galaxy_A11--full.png,/img/logos/telkom.png,Samsung,"Galaxy,A11",Black/ Red/ Blue/ White,32GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp,R205.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297317&Name=Samsung Galaxy A11-FreeMe 800MB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/f0/e7/1f/5f/5f1fe7f07bed86c134d445c2/Galaxy_A11--full.png,/img/logos/telkom.png,Samsung,"Galaxy,A11",Black/ Red/ Blue/ White,32GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp,R205.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297265&Name=Samsung Galaxy A11-FreeMe 800MB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/f0/e7/1f/5f/5f1fe7f07bed86c134d445c2/Galaxy_A11--full.png,/img/logos/telkom.png,Samsung,"Galaxy,A11",Black/ Red/ Blue/ White,32GB, 150Min 800MB  50SMS ,FreeMe 800MB TopUp,R205.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297107&Name=Samsung Galaxy A11-FreeMe 800MB TopUp
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/f1/6c/54/60/60546cf1921be4db70965289/Samsung-Galaxy-A02s_full.png,/img/logos/telkom.png,Samsung,"Galaxy,A02,Core",Black/ Blue/ Red/ Gold,32GB, Min   SMS ,FreeMe 1.5GB TopUp @ R215,R215.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297306&Name=Samsung Galaxy A02 Core-FreeMe 1.5GB TopUp @ R215
https://files.plytix.com/api/v1.1/file/public_files/pim/assets/c1/3a/6a/5e/5e6a3ac1c33e1b8b84c44a58/images/74/e1/aa/5e/5eaae1747b8dcfad513530d1/hisense-E30-infinity-full.png,/img/logos/telkom.png,Hisense,"Infinity,E30,Lite",Black / Nebula Blue,32GB, Min   SMS ,FreeMe 1.5GB TopUp @ R215,R215.00pm x24 months,https://mobilestore.co.za/deal-details?Deal=DEAL1297278&Name=Hisense Infinity E30 Lite-FreeMe 1.5GB TopUp @ R215
